datetime,timestamp_text,O3 [ug/m3],NO2 [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],CPC [1/cm3],EC [ug/m3],PREC [mm],RAD [W/m2],SO2 [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C]
2022-06-03T21:00:00+00:00,03.06.2022 22:00,66.5,13.1,10.5,6.8,8139.5;;0.0,0.0,0.1,13.4,20.2
2022-06-03T23:00:00+00:00,04.06.2022 00:00,51.8,16.7,9.9,7.5,9177.6;;0.0,0.0,0.2,17.0,18.1
2022-06-04T04:00:00+00:00,04.06.2022 05:00,51.9,6.0,12.4,8.1,4439.3;;1.7,0.0,0.0,6.2,17.3
2022-06-04T09:00:00+00:00,04.06.2022 10:00,60.0,6.5,7.9,4.6,29274.1;;0.0,642.8,0.5,8.9,21.3
2022-06-04T10:00:00+00:00,04.06.2022 11:00,70.0,5.8,8.0,4.5,25998.5;;0.0,829.7,0.3,7.6,23.3
2022-06-04T11:00:00+00:00,04.06.2022 12:00,86.2,4.2,7.9,4.4,15452.6;;0.0,905.2,0.2,5.1,25.3
2022-06-04T13:00:00+00:00,04.06.2022 14:00,104.9,4.6,9.9,5.7,21477.9;;0.0,903.5,0.4,5.3,25.9
2022-06-04T14:00:00+00:00,04.06.2022 15:00,113.0,4.3,11.4,6.1,20340.5;;0.0,806.7,0.4,4.9,26.2
2022-06-04T17:00:00+00:00,04.06.2022 18:00,114.6,4.4,12.5,7.9,16572.5;;0.0,354.3,0.3,5.0,26.9
2022-06-04T22:00:00+00:00,04.06.2022 23:00,52.4,14.8,11.3,7.5,13249.6;;0.0,0.0,0.1,15.4,20.1
2022-06-04T23:00:00+00:00,05.06.2022 00:00,55.9,13.4,11.3,7.2,10375.1;;0.0,0.0,0.1,13.9,19.6
2022-06-05T00:00:00+00:00,05.06.2022 01:00,55.9,13.4,11.5,7.7,10602.1;;0.0,0.0,0.2,13.9,20.5
2022-06-05T02:00:00+00:00,05.06.2022 03:00,54.3,16.2,14.5,10.1,7611.9;;0.0,0.0,0.2,16.8,19.5
2022-06-05T03:00:00+00:00,05.06.2022 04:00,64.8,13.3,16.8,12.7,5605.5;;0.4,0.0,0.1,13.9,19.1
2022-06-05T04:00:00+00:00,05.06.2022 05:00,58.0,9.0,15.7,12.0,4722.2;;0.1,0.2,0.0,9.4,18.2
2022-06-05T06:00:00+00:00,05.06.2022 07:00,53.9,6.9,12.8,10.1,4387.8;;0.0,85.5,0.0,7.8,18.3
2022-06-05T07:00:00+00:00,05.06.2022 08:00,73.1,5.2,12.4,9.4,3561.4;;0.0,252.5,0.1,5.8,19.6
2022-06-05T09:00:00+00:00,05.06.2022 10:00,64.9,4.9,11.9,9.2,4768.7;;0.0,209.2,0.0,5.6,20.5
2022-06-05T10:00:00+00:00,05.06.2022 11:00,59.7,8.9,14.8,10.8,7803.0;;0.4,229.5,0.4,10.5,20.4
2022-06-05T17:00:00+00:00,05.06.2022 18:00,84.9,2.1,7.5,4.6,2737.8;;0.0,112.0,0.0,2.2,19.2
2022-06-05T18:00:00+00:00,05.06.2022 19:00,77.9,2.5,7.8,4.6,2893.6;;0.0,81.2,0.0,2.8,19.0
2022-06-05T21:00:00+00:00,05.06.2022 22:00,62.7,3.4,7.8,5.2,3337.6;;0.0,0.0,0.0,3.6,17.3
2022-06-05T23:00:00+00:00,06.06.2022 00:00,44.1,12.3,8.8,5.9,10520.4;;0.0,0.0,0.9,12.5,17.0
2022-06-06T01:00:00+00:00,06.06.2022 02:00,35.5,9.5,11.3,6.5,8201.6;;0.0,0.0,1.4,9.8,16.1
2022-06-06T02:00:00+00:00,06.06.2022 03:00,26.2,9.2,12.1,7.0,7248.3;;0.0,0.0,0.8,9.6,15.4
2022-06-06T11:00:00+00:00,06.06.2022 12:00,80.8,1.3,8.4,5.4,2648.3;;0.0,765.8,0.0,1.6,21.4
2022-06-06T12:00:00+00:00,06.06.2022 13:00,81.8,1.6,8.5,5.7,4048.6;;0.0,765.8,0.0,2.0,22.4
2022-06-06T14:00:00+00:00,06.06.2022 15:00,83.5,2.1,9.2,5.6,2801.8;;0.0,481.5,0.0,2.5,23.0
2022-06-06T15:00:00+00:00,06.06.2022 16:00,84.7,2.2,9.9,5.4,3802.9;;0.0,457.7,0.0,2.6,23.4
2022-06-06T17:00:00+00:00,06.06.2022 18:00,88.4,2.3,7.3,4.4,5043.4;;0.0,353.0,0.0,2.7,22.9
2022-06-06T22:00:00+00:00,06.06.2022 23:00,70.0,3.6,6.2,4.2,2487.3;;0.0,0.0,0.0,3.8,19.4
2022-06-07T04:00:00+00:00,07.06.2022 05:00,43.8,2.1,5.2,3.1,1176.1;;0.0,1.7,0.0,2.3,14.6
2022-06-07T13:00:00+00:00,07.06.2022 14:00,57.6,2.5,4.5,2.8,3108.0;;1.0,292.0,0.0,3.1,17.4
2022-06-07T18:00:00+00:00,07.06.2022 19:00,74.7,1.9,7.8,4.0,8260.6;;0.0,235.8,0.0,2.2,20.2
2022-06-07T20:00:00+00:00,07.06.2022 21:00,74.6,2.8,8.2,4.1,7316.4;;0.0,4.5,0.0,2.9,17.4
2022-06-07T22:00:00+00:00,07.06.2022 23:00,57.0,5.4,8.1,4.6,7578.5;;0.0,0.0,0.0,5.7,15.0
2022-06-08T04:00:00+00:00,08.06.2022 05:00,27.2,14.1,9.2,4.8,10682.4;;0.0,5.8,1.5,14.6,11.1
2022-06-08T10:00:00+00:00,08.06.2022 11:00,65.1,8.9,10.0,5.0,15483.8;;0.0,609.0,0.7,12.3,20.2
2022-06-08T14:00:00+00:00,08.06.2022 15:00,70.1,3.0,6.8,3.8,4286.9;;0.3,149.5,0.1,3.4,17.2
2022-06-08T15:00:00+00:00,08.06.2022 16:00,64.9,5.5,6.4,3.9,5696.4;;0.1,195.2,0.1,6.4,17.3
2022-06-08T17:00:00+00:00,08.06.2022 18:00,62.7,2.6,4.0,3.0,3523.6;;0.0,298.7,0.1,3.3,17.4
2022-06-08T18:00:00+00:00,08.06.2022 19:00,69.0,1.8,3.2,2.4,2353.0;;0.0,167.3,0.0,2.0,18.4
2022-06-08T20:00:00+00:00,08.06.2022 21:00,66.4,3.5,3.4,2.6,3268.6;;0.4,0.3,0.0,3.6,16.6
2022-06-09T02:00:00+00:00,09.06.2022 03:00,65.2,1.1,5.2,2.9,2323.2;;0.0,0.0,0.0,1.2,13.8
2022-06-09T04:00:00+00:00,09.06.2022 05:00,63.0,1.2,4.4,3.0,2808.4;;0.0,2.7,0.0,1.4,13.9
2022-06-09T08:00:00+00:00,09.06.2022 09:00,66.2,1.4,8.2,4.4,3176.1;;0.0,499.2,0.0,1.9,16.6
2022-06-09T12:00:00+00:00,09.06.2022 13:00,68.7,2.0,8.5,4.4,3519.1;;0.0,280.5,0.0,2.5,16.4
2022-06-09T15:00:00+00:00,09.06.2022 16:00,78.9,2.0,7.7,4.2,6055.9;;0.0,729.0,0.0,2.7,19.5
2022-06-09T17:00:00+00:00,09.06.2022 18:00,73.5,2.5,7.5,4.5,6160.1;;0.0,186.5,0.1,2.9,18.0
2022-06-10T08:00:00+00:00,10.06.2022 09:00,32.9,16.3,17.1,6.9,15991.9;;0.0,597.5,2.3,30.8,15.9
2022-06-10T11:00:00+00:00,10.06.2022 12:00,88.1,2.9,7.8,4.5,12395.2;;0.0,948.3,0.3,3.7,21.3
2022-06-10T14:00:00+00:00,10.06.2022 15:00,99.5,2.8,7.2,3.7,12982.2;;0.0,868.2,0.3,3.2,23.5
2022-06-10T17:00:00+00:00,10.06.2022 18:00,101.9,3.0,5.8,3.6,7093.7;;0.0,423.0,0.2,3.5,23.7
2022-06-10T19:00:00+00:00,10.06.2022 20:00,99.4,3.6,5.4,3.4,6835.4;;0.0,85.0,0.2,3.9,21.9
2022-06-10T20:00:00+00:00,10.06.2022 21:00,90.5,4.5,6.7,3.7,8852.3;;0.0,4.3,0.2,4.7,19.6
2022-06-10T21:00:00+00:00,10.06.2022 22:00,75.3,7.9,6.9,4.4,10398.1;;0.0,0.0,0.2,8.1,16.6
2022-06-10T22:00:00+00:00,10.06.2022 23:00,64.7,10.8,7.9,5.1,13091.3;;0.0,0.0,0.4,11.0,15.7
2022-06-11T01:00:00+00:00,11.06.2022 02:00,54.9,12.4,6.3,4.4,10635.3;;0.0,0.0,2.8,12.7,13.8
2022-06-11T05:00:00+00:00,11.06.2022 06:00,43.8,11.7,8.1,5.1,9399.8;;0.0,91.0,3.2,13.0,12.6
2022-06-11T08:00:00+00:00,11.06.2022 09:00,70.6,8.2,6.8,4.7,25941.0;;0.0,592.8,2.9,10.9,18.8
2022-06-11T10:00:00+00:00,11.06.2022 11:00,98.3,4.7,6.6,4.4,11821.8;;0.0,858.0,0.8,5.8,23.7
2022-06-11T11:00:00+00:00,11.06.2022 12:00,106.7,3.6,7.1,4.5,14153.8;;0.0,935.0,0.6,4.1,24.6
2022-06-11T13:00:00+00:00,11.06.2022 14:00,104.4,2.5,6.0,3.9,8625.7;;0.0,933.3,0.4,2.8,26.5
2022-06-11T14:00:00+00:00,11.06.2022 15:00,107.7,2.1,5.7,3.9,8923.4;;0.0,857.2,0.3,2.5,26.9
2022-06-11T22:00:00+00:00,11.06.2022 23:00,87.6,7.1,8.9,6.1,10776.3;;0.0,0.0,0.4,7.3,19.1
2022-06-12T03:00:00+00:00,12.06.2022 04:00,50.6,11.5,9.5,6.6,8905.8;;0.0,0.0,1.4,11.8,14.8
2022-06-12T04:00:00+00:00,12.06.2022 05:00,49.0,11.5,9.2,6.6,8913.4;;0.0,6.8,1.6,11.8,14.5
2022-06-12T06:00:00+00:00,12.06.2022 07:00,51.8,10.6,9.1,6.5,8273.8;;0.0,249.2,1.7,13.1,16.7
2022-06-12T07:00:00+00:00,12.06.2022 08:00,62.7;;8.8,6.2,8831.7;;0.0,417.3,1.3;;18.6
2022-06-12T09:00:00+00:00,12.06.2022 10:00,89.4;;9.4,6.4,10892.7;;0.0,735.2,1.0;;23.3
2022-06-12T10:00:00+00:00,12.06.2022 11:00,104.0;;9.3,6.2,9320.5;;0.0,848.0,0.6;;25.5
2022-06-12T14:00:00+00:00,12.06.2022 15:00,122.4;;6.9,4.4,6930.5;;0.0,837.3,0.3;;29.8
2022-06-12T15:00:00+00:00,12.06.2022 16:00,120.4;;6.6,4.3,7466.6;;0.0,668.2,0.2;;29.6
2022-06-12T16:00:00+00:00,12.06.2022 17:00,112.3;;7.1,4.6,6651.5;;0.0,583.2,0.3;;29.8
2022-06-12T20:00:00+00:00,12.06.2022 21:00,86.3;;9.5,5.0,3760.1;;0.0,0.2,0.3;;24.8
2022-06-12T21:00:00+00:00,12.06.2022 22:00,79.8;;9.3,5.5,4135.1;;0.0,0.0,0.3;;22.9
2022-06-13T02:00:00+00:00,13.06.2022 03:00,71.2;;6.7,5.3,3712.5;;0.3,0.0,0.2;;18.5
2022-06-13T03:00:00+00:00,13.06.2022 04:00,61.0;;6.9,5.2,3718.7;;0.5,0.0,0.2;;17.9
2022-06-13T06:00:00+00:00,13.06.2022 07:00,53.7;;7.6,5.5,6470.8;;0.0,44.0,0.3;;18.3
2022-06-13T07:00:00+00:00,13.06.2022 08:00,54.2;;9.7,5.6,7981.3;;0.0,107.3,0.3;;18.1
2022-06-13T10:00:00+00:00,13.06.2022 11:00,96.9;;12.3,6.3,16803.0;;0.0,852.3,0.7;;21.1
2022-06-13T13:00:00+00:00,13.06.2022 14:00,109.0,3.7,10.0,5.3,7336.7;;0.0,935.8,0.2,4.1,23.8
2022-06-13T14:00:00+00:00,13.06.2022 15:00,110.1,3.6,9.2,4.8,9650.0;;0.0,866.0,0.3,3.9,24.4
2022-06-13T15:00:00+00:00,13.06.2022 16:00,120.4,5.3,8.7,4.9,11642.7;;0.0,765.2,0.4,5.8,25.1
2022-06-13T17:00:00+00:00,13.06.2022 18:00,124.4,6.1,8.0,4.8,12829.9;;0.0,418.0,0.5,6.5,24.4
2022-06-13T23:00:00+00:00,14.06.2022 00:00,70.5,7.7,7.4,4.9,7338.1;;0.0,0.0,0.3,7.9,14.7
2022-06-14T01:00:00+00:00,14.06.2022 02:00,64.2,6.4,7.8,4.9,5428.6;;0.0,0.0,0.3,6.5,13.1
2022-06-14T02:00:00+00:00,14.06.2022 03:00,56.6,6.1,7.4,4.9,4870.8;;0.0,0.0,0.2,6.0,12.0
2022-06-14T06:00:00+00:00,14.06.2022 07:00,47.3,15.6,10.0,6.7,7155.6;;0.0,250.2,0.5,20.1,13.8
2022-06-14T16:00:00+00:00,14.06.2022 17:00,132.2,4.5,9.7,4.6,6672.0;;0.0,564.7,0.4,4.7,27.9
2022-06-14T17:00:00+00:00,14.06.2022 18:00,131.2,4.8,8.3,4.6,7113.1;;0.0,382.0,0.4,5.1,27.7
2022-06-14T23:00:00+00:00,15.06.2022 00:00,75.0,17.7,11.4,6.9,10984.3;;0.0,0.0,0.6,17.7,16.8
2022-06-15T00:00:00+00:00,15.06.2022 01:00,61.0,11.9,9.6,6.3,7059.8;;0.0,0.0,0.4,12.0,15.1
2022-06-15T04:00:00+00:00,15.06.2022 05:00,64.7,15.6,10.7,7.2,8800.8;;0.0,4.3,1.6,15.7,15.8
2022-06-15T05:00:00+00:00,15.06.2022 06:00,60.5,20.6,11.1,7.3,11987.9;;0.0,79.8,2.7,21.8,16.5
2022-06-15T06:00:00+00:00,15.06.2022 07:00,57.6,28.3,15.4,8.2,17234.5;;0.0,236.0,2.6,33.4,17.9
2022-06-15T09:00:00+00:00,15.06.2022 10:00,94.2,24.1,22.9,9.6,17272.0;;0.0,705.3,1.7,29.6,24.7
2022-06-15T11:00:00+00:00,15.06.2022 12:00,137.0,5.4,15.6,7.8,7325.7;;0.0,861.5,0.7,5.6,28.1
2022-06-15T12:00:00+00:00,15.06.2022 13:00,142.4,4.8,15.5,8.0,8381.6;;0.0,918.8,0.7,5.3,28.9
2022-06-15T15:00:00+00:00,15.06.2022 16:00,152.4,5.0,17.2,8.8,10917.5;;0.0,708.8,0.8,5.3,31.3
2022-06-16T01:00:00+00:00,16.06.2022 02:00,90.4,10.9,17.8,10.7,6230.3;;2.2,0.0,0.7,11.2,20.4
2022-06-16T07:00:00+00:00,16.06.2022 08:00,32.0,31.9,25.7,14.6,18413.5;;0.0,285.7,1.6,45.3,21.5
2022-06-16T08:00:00+00:00,16.06.2022 09:00,46.9,32.1,27.8,14.5,17905.4;;0.0,429.3,2.0,43.4,23.6
2022-06-16T09:00:00+00:00,16.06.2022 10:00,101.2,9.1,21.1,11.2,6744.2;;0.0,711.7,1.0,11.1,26.8
2022-06-16T10:00:00+00:00,16.06.2022 11:00,126.9,6.3,16.6,8.8,7417.8;;0.0,810.3,0.8,7.3,28.1
2022-06-16T12:00:00+00:00,16.06.2022 13:00,132.1,3.6,15.6,8.4,6010.9;;0.0,941.8,0.5,4.0,29.5
2022-06-16T13:00:00+00:00,16.06.2022 14:00,134.1,3.2,16.6,8.7,4876.3;;0.0,915.7,0.5,3.6,29.9
2022-06-16T16:00:00+00:00,16.06.2022 17:00,126.7,2.7,15.5,7.1,5738.8;;0.0,593.8,0.4,3.1,30.4
2022-06-16T19:00:00+00:00,16.06.2022 20:00,155.8,7.1,18.0,9.0,6352.3;;0.0,87.0,1.3,7.3,27.6
2022-06-16T21:00:00+00:00,16.06.2022 22:00,126.6,10.8,17.7,9.7,11406.1;;0.0,0.0,1.2,10.9,23.4
2022-06-16T23:00:00+00:00,17.06.2022 00:00,102.9,8.2,14.7,9.1,7264.9;;0.0,0.0,0.8,8.6,19.7
2022-06-17T01:00:00+00:00,17.06.2022 02:00,90.6,10.5,13.8,8.8,6427.1;;0.0,0.0,0.9,10.9,18.6
2022-06-17T05:00:00+00:00,17.06.2022 06:00,63.7,10.3,9.8,5.9,6924.3;;0.0,54.2,0.8,11.0,15.5
2022-06-17T11:00:00+00:00,17.06.2022 12:00,155.5,9.1,16.0,8.6,9286.5;;0.0,899.2,1.5,9.9,27.3
2022-06-17T15:00:00+00:00,17.06.2022 16:00,157.6,7.1,13.7,8.2,10322.8;;0.0,606.3,1.1,7.7,29.8
2022-06-17T21:00:00+00:00,17.06.2022 22:00,93.6,11.6,20.4,11.5,10409.2;;0.0,0.0,0.7,11.9,22.5
2022-06-18T07:00:00+00:00,18.06.2022 08:00,71.2,12.9,15.6,9.4,18137.4;;0.0,389.3,2.9,15.5,21.4
2022-06-18T09:00:00+00:00,18.06.2022 10:00,111.0,6.8,14.8,8.4,9280.6;;0.0,702.3,1.1,7.7,27.4
2022-06-18T11:00:00+00:00,18.06.2022 12:00,129.4,5.4,13.5,7.9,8107.1;;0.0,884.0,0.7,6.0,31.4
2022-06-18T12:00:00+00:00,18.06.2022 13:00,130.9,4.6,14.9,7.7,7626.2;;0.0,914.8,0.6,5.1,33.0
2022-06-18T18:00:00+00:00,18.06.2022 19:00,106.1,5.0,45.6,15.2,7772.6;;0.0,210.2,0.4,5.4,32.9
2022-06-18T19:00:00+00:00,18.06.2022 20:00,102.8,2.5,46.8,15.3,5755.2;;0.0,69.3,0.3,2.7,31.4
2022-06-18T22:00:00+00:00,18.06.2022 23:00,78.2,11.8,37.7,13.3,12411.3;;0.0,0.0,0.7,12.1,26.4
2022-06-19T00:00:00+00:00,19.06.2022 01:00,68.4,15.3,37.0,13.3,11590.0;;0.0,0.0,3.0,15.6,24.6
2022-06-19T06:00:00+00:00,19.06.2022 07:00,56.8,10.3,30.0,12.5,7897.1;;0.0,209.5,1.6,11.7,22.3
2022-06-19T12:00:00+00:00,19.06.2022 13:00,152.5,4.9,29.7,16.8,8363.2;;0.0,904.0,0.9,5.3,32.7
2022-06-19T20:00:00+00:00,19.06.2022 21:00,107.3,6.4,31.8,12.7,5681.2;;0.0,4.8,0.4,6.6,29.8
2022-06-19T23:00:00+00:00,20.06.2022 00:00,71.6,5.8,25.7,13.2,3851.7;;0.0,0.0,0.3,6.1,23.6
2022-06-20T00:00:00+00:00,20.06.2022 01:00,62.6,6.8,25.7,13.4,4233.5;;0.0,0.0,0.3,7.3,22.7
2022-06-20T01:00:00+00:00,20.06.2022 02:00,64.1,5.3,23.8,13.0,3736.1;;0.0,0.0,0.3,5.6,22.0
2022-06-20T03:00:00+00:00,20.06.2022 04:00,52.5,8.6,23.9,13.4,4733.3;;0.0,0.0,0.4,9.0,21.5
2022-06-20T07:00:00+00:00,20.06.2022 08:00,100.6,8.1,17.5,8.5,3051.6;;0.0,349.8,0.5,10.4,24.4
2022-06-20T12:00:00+00:00,20.06.2022 13:00,111.7,7.6,16.2,8.3,3563.8;;0.0,880.7,0.5,10.1,30.4
2022-06-20T14:00:00+00:00,20.06.2022 15:00,122.0,3.3,17.5,8.5,5573.4;;0.0,779.3,0.4,4.0,31.0
2022-06-20T15:00:00+00:00,20.06.2022 16:00,123.6,4.1,20.9,8.8,7329.0;;0.0,721.2,0.5,4.7,29.8
2022-06-20T17:00:00+00:00,20.06.2022 18:00,119.1,3.9,15.3,8.3,4541.6;;0.0,398.0,0.5,4.4,28.0
2022-06-20T18:00:00+00:00,20.06.2022 19:00,117.5,4.2,14.3,8.2,4670.8;;0.0,225.5,0.5,4.5,26.6
2022-06-20T19:00:00+00:00,20.06.2022 20:00,118.5,4.9,15.0,8.7,5036.4;;0.0,78.5,0.4,5.1,25.4
2022-06-20T21:00:00+00:00,20.06.2022 22:00,105.5,8.2,15.8,8.8,10382.3;;0.0,0.0,0.5,8.4,23.4
2022-06-20T23:00:00+00:00,21.06.2022 00:00,68.1,13.7,15.0,7.4,11031.2;;0.0,0.0,1.3,14.4,18.8
2022-06-21T01:00:00+00:00,21.06.2022 02:00,64.4,10.1,9.8,5.5,7463.4;;0.0,0.0,1.0,10.5,16.6
2022-06-21T04:00:00+00:00,21.06.2022 05:00,50.8,12.2,8.6,5.1,6496.1;;0.0,2.7,1.0,12.8,14.7
2022-06-21T07:00:00+00:00,21.06.2022 08:00,49.6,13.4,12.2,6.2,7625.6;;0.0,230.3,1.3,16.6,16.4
2022-06-21T08:00:00+00:00,21.06.2022 09:00,43.4,22.2,20.8,7.7,13701.8;;0.0,431.5,1.3,31.9,18.3
2022-06-21T09:00:00+00:00,21.06.2022 10:00,54.3,22.5,26.0,8.9,16431.8;;0.0,508.8,1.4,31.7,20.5
2022-06-21T10:00:00+00:00,21.06.2022 11:00,77.6,21.5,21.9,9.5,12597.8;;0.0,613.8,1.1,26.9,22.8
2022-06-21T12:00:00+00:00,21.06.2022 13:00,132.4,8.8,19.3,10.1,10102.8;;0.0,721.5,0.9,9.7,28.1
2022-06-21T13:00:00+00:00,21.06.2022 14:00,131.9,7.7,26.3,11.2,14913.8;;0.0,838.8,1.0,8.5,30.1
2022-06-21T20:00:00+00:00,21.06.2022 21:00,90.3,8.4,19.2,10.7,5773.6;;0.0,2.5,0.3,8.9,21.2
2022-06-22T01:00:00+00:00,22.06.2022 02:00,45.7,13.1,16.7,10.7,7131.6;;0.0,0.0,0.5,13.7,19.7
2022-06-22T02:00:00+00:00,22.06.2022 03:00,40.9,15.2,17.8,10.5,7593.9;;0.0,0.0,0.7,15.7,19.4
2022-06-22T05:00:00+00:00,22.06.2022 06:00,56.1,8.0,18.1,10.2,4996.8;;0.1,11.7,0.3,8.3,19.2
2022-06-22T06:00:00+00:00,22.06.2022 07:00,43.8,22.0,17.8,11.1,8899.2;;0.0,118.2,0.4,25.2,19.7
2022-06-22T08:00:00+00:00,22.06.2022 09:00;;;19.9,11.6,10286.8;;0.7,61.7;;;20.3
2022-06-22T09:00:00+00:00,22.06.2022 10:00;;;20.4,11.3,11454.1;;1.2,73.2;;;19.9
2022-06-22T13:00:00+00:00,22.06.2022 14:00,60.6,10.7,24.2,13.4,7894.8;;0.0,349.2,0.3,12.5,22.6
2022-06-22T15:00:00+00:00,22.06.2022 16:00,84.8,10.0,29.0,15.2,8365.4;;0.0,369.5,0.3,10.8,24.3
2022-06-22T19:00:00+00:00,22.06.2022 20:00,68.9,5.6,10.8,5.6,4495.6;;0.0,13.8,0.1,5.7,18.1
2022-06-22T21:00:00+00:00,22.06.2022 22:00,53.5,11.4,10.9,5.7,8883.3;;0.0,0.0,0.2,11.8,17.5
2022-06-22T23:00:00+00:00,23.06.2022 00:00,48.4,10.3,12.2,5.8,8562.3;;0.0,0.0,0.5,10.8,17.6
2022-06-23T01:00:00+00:00,23.06.2022 02:00,36.5,8.6,13.9,6.0,7189.6;;0.0,0.0,0.5,9.1,16.5
2022-06-23T03:00:00+00:00,23.06.2022 04:00,26.3,12.5,17.3,7.3,7862.6;;0.0,0.0,0.7,13.0,16.4
2022-06-23T10:00:00+00:00,23.06.2022 11:00,82.0,7.6,18.0,8.3,15846.5;;0.0,827.7,0.5,9.8,25.5
2022-06-23T13:00:00+00:00,23.06.2022 14:00,108.9,5.2,18.5,8.4,15527.3;;0.0,817.3,0.3,6.0,28.8
2022-06-23T17:00:00+00:00,23.06.2022 18:00,100.3,6.1,24.8,10.2,8699.4;;0.0,95.0,0.2,6.3,28.3
2022-06-23T22:00:00+00:00,23.06.2022 23:00,64.2,10.3,10.4,5.6,8336.3;;0.0,0.0,0.3,10.7,17.0
2022-06-24T07:00:00+00:00,24.06.2022 08:00,31.3,19.7,16.5,8.3,11788.6;;0.0,358.2,0.8,31.0,19.1
2022-06-24T12:00:00+00:00,24.06.2022 13:00,60.5,5.5,7.7,5.1,5120.4;;0.5,199.3,0.2,6.3,18.7
2022-06-24T13:00:00+00:00,24.06.2022 14:00,66.1,4.1,5.6,3.9,4210.0;;0.3,171.8,0.2,4.8,18.7
2022-06-24T14:00:00+00:00,24.06.2022 15:00,60.7,5.1,6.5,4.1,4472.3;;4.9,87.2,0.1,5.8,17.6
2022-06-24T17:00:00+00:00,24.06.2022 18:00,52.2,8.6,6.2,4.0,8107.8;;0.0,99.8,0.1,9.6,17.4
2022-06-24T18:00:00+00:00,24.06.2022 19:00,48.5,11.0,6.7,4.4,8221.3;;0.0,144.8,0.4,12.8,17.8
2022-06-24T23:00:00+00:00,25.06.2022 00:00,28.3,7.1,8.9,4.6,6276.1;;0.0,0.0,0.3,7.5,15.1
2022-06-25T04:00:00+00:00,25.06.2022 05:00,26.1,8.4,12.4,7.1,4038.9;;0.0,5.8,0.3,9.0,13.9
2022-06-25T05:00:00+00:00,25.06.2022 06:00,26.1,9.1,11.6,6.9,5383.2;;0.1,54.5,0.6,10.4,14.4
2022-06-25T07:00:00+00:00,25.06.2022 08:00,37.3,6.6,8.0,4.8,9209.8;;0.0,416.7,0.7,9.5,17.4
2022-06-25T12:00:00+00:00,25.06.2022 13:00,85.9,3.7,7.7,4.5,9675.9;;0.0,954.7,0.3,4.7,25.0
2022-06-25T21:00:00+00:00,25.06.2022 22:00,77.9,6.6,8.1,4.6,8326.5;;0.0,0.0,0.2,6.9,21.8
2022-06-25T23:00:00+00:00,26.06.2022 00:00,67.2,2.5,7.4,4.2,2412.2;;1.8,0.0,0.1,2.7,17.0
2022-06-26T03:00:00+00:00,26.06.2022 04:00,42.3,6.3,7.7,4.6,4998.0;;0.1,0.0,0.4,6.7,16.3
2022-06-26T05:00:00+00:00,26.06.2022 06:00,34.0,5.1,9.3,5.5,4067.8;;0.0,48.8,0.4,5.6,16.4
2022-06-26T17:00:00+00:00,26.06.2022 18:00,96.2,4.8,8.9,5.8,7297.4;;0.0,408.2,0.4,5.4,24.5
2022-06-26T21:00:00+00:00,26.06.2022 22:00,75.2,7.4,8.1,5.6,5427.6;;0.0,0.0,0.2,7.9,20.6
2022-06-26T22:00:00+00:00,26.06.2022 23:00,74.2,6.8,7.6,5.5,5400.9;;0.0,0.0,0.2,7.3,20.7
2022-06-26T23:00:00+00:00,27.06.2022 00:00,76.8,4.8,8.2,4.9,2243.1;;15.9,0.0,0.1,5.0,18.0
2022-06-27T02:00:00+00:00,27.06.2022 03:00,49.2,2.1,5.8,3.9,2775.5;;0.0,0.0,0.1,2.6,16.6
2022-06-27T10:00:00+00:00,27.06.2022 11:00,73.5,3.2,4.6,3.3,2569.9;;0.0,244.0,0.1,3.6,19.5
2022-06-27T14:00:00+00:00,27.06.2022 15:00,82.7,2.1,5.1,3.7,3471.0;;0.0,297.2,0.1,2.4,21.4
2022-06-27T15:00:00+00:00,27.06.2022 16:00,80.8,3.3,6.0,3.9,4373.5;;0.1,223.2,0.1,3.9,21.3
2022-06-27T19:00:00+00:00,27.06.2022 20:00,71.8,3.2,6.1,3.8,3341.4;;0.0,35.7,0.0,3.7,18.5
2022-06-27T21:00:00+00:00,27.06.2022 22:00,59.2,4.0,6.1,3.8,3513.9;;0.0,0.0,0.0,4.1,16.9
2022-06-27T22:00:00+00:00,27.06.2022 23:00,48.1,4.1,6.6,4.0,3275.7;;0.0,0.0,0.1,4.5,15.9
2022-06-28T01:00:00+00:00,28.06.2022 02:00,32.9,7.0,8.6,4.5,4748.8;;0.1,0.0,0.1,7.3,15.1
2022-06-28T05:00:00+00:00,28.06.2022 06:00,21.4,14.6,9.7,5.4,7890.0;;0.1,9.0,0.3,16.1,15.1
2022-06-28T06:00:00+00:00,28.06.2022 07:00,22.9,19.0,11.6,7.9,11179.8;;0.0,74.5,0.3,22.7,15.7
2022-06-28T08:00:00+00:00,28.06.2022 09:00,31.6,17.2,13.5,7.0,12637.8;;0.0,285.3,0.4,25.1,17.1
2022-06-28T09:00:00+00:00,28.06.2022 10:00,37.0,13.2,11.7,6.4,8570.6;;0.0,294.3,0.4,18.1,18.1
2022-06-28T10:00:00+00:00,28.06.2022 11:00,53.3,8.9,10.1,5.9,8559.3;;0.0,542.0,0.4,12.8,19.4
2022-06-28T14:00:00+00:00,28.06.2022 15:00,72.3,8.1,9.5,5.4,7595.3;;0.0,119.5,0.3,8.9,21.4
